id	instrument	family	technique	pitch	dynamic	dynamic_num	spectral_center	spectral_complexity	spectral_spread	duration	absolute_intensity
Fl-sfz-G5-f	01_Flute	Winds	sforzando	79	f	6	841.9	0.00023	288.36	0.0	0.4611
Fl-sfz-G6-f	01_Flute	Winds	sforzando	91	f	6	1595.14	0.00139	427.62	0.0	0.3647
Fl-stacc-A#4-mf	01_Flute	Winds	staccato	70	mf	5	623.56	0.00028	365.86	0.0	0.6206
Fl-stacc-A#5-mf	01_Flute	Winds	staccato	82	mf	5	956.97	0.00017	129.2	0.0	1.2965
Fl-stacc-A#6-mf	01_Flute	Winds	staccato	94	mf	5	1549.76	0.00514	522.32	0.0	2.0823
Fl-stacc-A4-mf	01_Flute	Winds	staccato	69	mf	5	648.06	0.00059	420.39	0.0	0.5514
Fl-stacc-A5-mf	01_Flute	Winds	staccato	81	mf	5	1038.48	0.00425	534.5	0.0	0.4828
Fl-stacc-A6-mf	01_Flute	Winds	staccato	93	mf	5	1912.77	0.01563	1186.34	0.0	1.9
Fl-stacc-B3-mf	01_Flute	Winds	staccato	59	mf	5	547.11	0.0007	423.34	0.0	0.3804
Fl-stacc-B4-mf	01_Flute	Winds	staccato	71	mf	5	579.85	0.00016	307.32	0.0	0.7177
Fl-stacc-B5-mf	01_Flute	Winds	staccato	83	mf	5	1001.81	0.00019	172.57	0.0	1.0488
Fl-stacc-B6-mf	01_Flute	Winds	staccato	95	mf	5	1899.91	0.00196	556.62	0.0	2.5461
Fl-stacc-C#4-mf	01_Flute	Winds	staccato	61	mf	5	559.61	0.00046	455.21	0.0	0.3341
Fl-stacc-C#5-mf	01_Flute	Winds	staccato	73	mf	5	619.5	0.00016	244.3	0.0	0.531
Fl-stacc-C#6-mf	01_Flute	Winds	staccato	85	mf	5	1150.19	0.00251	406.39	0.0	0.3889
Fl-stacc-C4-mf	01_Flute	Winds	staccato	60	mf	5	523.99	0.00056	416.97	0.0	0.3452
Fl-stacc-C5-mf	01_Flute	Winds	staccato	72	mf	5	574.28	0.00012	224.3	0.0	0.628
Fl-stacc-C6-mf	01_Flute	Winds	staccato	84	mf	5	1038.49	9e-05	78.47	0.0	1.3576
Fl-stacc-D#4-mf	01_Flute	Winds	staccato	63	mf	5	651.5	0.0003	379.42	0.0	0.635
Fl-stacc-D#5-mf	01_Flute	Winds	staccato	75	mf	5	674.9	7e-05	244.18	0.0	0.7815
Fl-stacc-D#6-mf	01_Flute	Winds	staccato	87	mf	5	1252.73	9e-05	110.22	0.0	2.1814
Fl-stacc-D4-mf	01_Flute	Winds	staccato	62	mf	5	638.64	0.00023	349.87	0.0	0.6946
Fl-stacc-D5-mf	01_Flute	Winds	staccato	74	mf	5	624.58	0.00015	195.83	0.0	0.5644
Fl-stacc-D6-mf	01_Flute	Winds	staccato	86	mf	5	1190.99	0.00049	171.11	0.0	1.2894
Fl-stacc-E4-mf	01_Flute	Winds	staccato	64	mf	5	651.25	0.00024	400.01	0.0	0.5738
Fl-stacc-E5-mf	01_Flute	Winds	staccato	76	mf	5	674.13	7e-05	120.16	0.0	0.6219
Fl-stacc-E6-mf	01_Flute	Winds	staccato	88	mf	5	1326.39	0.00026	126.17	0.0	1.2504
Fl-stacc-F#4-mf	01_Flute	Winds	staccato	66	mf	5	472.84	0.00012	329.81	0.0	0.3711
Fl-stacc-F#5-mf	01_Flute	Winds	staccato	78	mf	5	750.37	0.00011	107.33	0.0	0.8251
Fl-stacc-F#6-mf	01_Flute	Winds	staccato	90	mf	5	1484.13	0.00037	172.08	0.0	1.0416
Fl-stacc-F4-mf	01_Flute	Winds	staccato	65	mf	5	623.28	0.00021	402.93	0.0	0.5268
Fl-stacc-F5-mf	01_Flute	Winds	staccato	77	mf	5	735.02	0.00023	192.15	0.0	0.3941
Fl-stacc-F6-mf	01_Flute	Winds	staccato	89	mf	5	1438.09	0.00264	363.9	0.0	0.6203
Fl-stacc-G#4-mf	01_Flute	Winds	staccato	68	mf	5	532.28	7e-05	359.2	0.0	0.3759
Fl-stacc-G#5-mf	01_Flute	Winds	staccato	80	mf	5	844.96	0.00018	149.3	0.0	0.6433
Fl-stacc-G#6-mf	01_Flute	Winds	staccato	92	mf	5	1640.53	0.00124	304.25	0.0	0.6491
Fl-stacc-G4-mf	01_Flute	Winds	staccato	67	mf	5	466.75	9e-05	280.19	0.0	0.3924
Fl-stacc-G5-mf	01_Flute	Winds	staccato	79	mf	5	828.86	0.00012	256.2	0.0	0.9037
Fl-stacc-G6-mf	01_Flute	Winds	staccato	91	mf	5	1568.81	8e-05	99.51	0.0	1.6669
Fl-tongue_ram-A#3-mf	01_Flute	Winds	tongue-ram	58	mf	5	2000.67	0.10793	2448.63	0.0	2.8162
Fl-tongue_ram-A3-mf	01_Flute	Winds	tongue-ram	57	mf	5	2140.19	0.14114	2474.0	0.0	3.2628
Fl-tongue_ram-B3-mf	01_Flute	Winds	tongue-ram	59	mf	5	2213.09	0.13913	3209.1	0.0	2.3656
Fl-tongue_ram-C#3-mf	01_Flute	Winds	tongue-ram	49	mf	5	1149.66	0.10138	2166.62	0.0	3.1721
Fl-tongue_ram-C#4-mf	01_Flute	Winds	tongue-ram	61	mf	5	4909.13	0.29089	3831.38	0.0	2.946
Fl-tongue_ram-C3-mf	01_Flute	Winds	tongue-ram	48	mf	5	559.16	0.03799	1435.47	0.0	2.0138
Fl-tongue_ram-C4-mf	01_Flute	Winds	tongue-ram	60	mf	5	2412.33	0.20337	3124.13	0.0	2.8968
Fl-tongue_ram-D#3-mf	01_Flute	Winds	tongue-ram	51	mf	5	1823.61	0.15039	2544.79	0.0	4.5854
Fl-tongue_ram-D#4-mf	01_Flute	Winds	tongue-ram	63	mf	5	3064.64	0.21364	3225.36	0.0	2.9812
Fl-tongue_ram-D3-mf	01_Flute	Winds	tongue-ram	50	mf	5	1502.03	0.11739	2263.43	0.0	2.9848
Fl-tongue_ram-D4-mf	01_Flute	Winds	tongue-ram	62	mf	5	1866.02	0.13478	2737.15	0.0	2.3753
Fl-tongue_ram-E3-mf	01_Flute	Winds	tongue-ram	52	mf	5	1343.58	0.11179	2260.69	0.0	3.8292
Fl-tongue_ram-F#3-mf	01_Flute	Winds	tongue-ram	54	mf	5	951.05	0.06914	1762.87	0.0	2.5773
Fl-tongue_ram-F3-mf	01_Flute	Winds	tongue-ram	53	mf	5	1732.68	0.1566	2599.45	0.0	3.7738
Fl-tongue_ram-G#3-mf	01_Flute	Winds	tongue-ram	56	mf	5	1463.26	0.10578	2427.73	0.0	2.3296
Fl-tongue_ram-G3-mf	01_Flute	Winds	tongue-ram	55	mf	5	1061.11	0.0655	1709.04	0.0	2.5617
Fl-trill_maj2nd-A#4-mf	01_Flute	Winds	trill-major-second-up	70	mf	5	566.18	0.00014	253.97	0.0	0.2086
Fl-trill_maj2nd-A#5-mf	01_Flute	Winds	trill-major-second-up	82	mf	5	1018.26	0.00018	126.86	0.0	0.4581
Fl-trill_maj2nd-A4-mf	01_Flute	Winds	trill-major-second-up	69	mf	5	517.5	0.00022	213.77	0.0	0.2094
Fl-trill_maj2nd-A5-mf	01_Flute	Winds	trill-major-second-up	81	mf	5	951.48	0.00023	176.47	0.0	0.4512
Fl-trill_maj2nd-A6-mf	01_Flute	Winds	trill-major-second-up	93	mf	5	1850.84	0.0004	198.63	0.0	1.4733
Fl-trill_maj2nd-B4-mf	01_Flute	Winds	trill-major-second-up	71	mf	5	576.85	0.00037	254.26	0.0	0.2236
Fl-trill_maj2nd-B5-mf	01_Flute	Winds	trill-major-second-up	83	mf	5	1060.58	0.00025	145.35	0.0	0.4758
Fl-trill_maj2nd-C#4-mf	01_Flute	Winds	trill-major-second-up	61	mf	5	571.15	0.00033	305.54	0.0	0.3853
Fl-trill_maj2nd-C#5-mf	01_Flute	Winds	trill-major-second-up	73	mf	5	659.44	0.00021	268.0	0.0	0.2524
Fl-trill_maj2nd-C#6-mf	01_Flute	Winds	trill-major-second-up	85	mf	5	1187.54	0.00015	110.15	0.0	0.6284
Fl-trill_maj2nd-C4-mf	01_Flute	Winds	trill-major-second-up	60	mf	5	464.75	0.00053	395.29	0.0	0.241
Fl-trill_maj2nd-C5-mf	01_Flute	Winds	trill-major-second-up	72	mf	5	715.2	0.00026	393.62	0.0	0.3026
Fl-trill_maj2nd-C6-mf	01_Flute	Winds	trill-major-second-up	84	mf	5	1113.75	0.00013	120.92	0.0	0.5712
Fl-trill_maj2nd-D#4-mf	01_Flute	Winds	trill-major-second-up	63	mf	5	421.7	0.0002	276.26	0.0	0.2459
Fl-trill_maj2nd-D#5-mf	01_Flute	Winds	trill-major-second-up	75	mf	5	680.77	0.00014	192.68	0.0	0.3312
Fl-trill_maj2nd-D#6-mf	01_Flute	Winds	trill-major-second-up	87	mf	5	1402.42	0.0014	270.92	0.0	0.9301
Fl-trill_maj2nd-D4-mf	01_Flute	Winds	trill-major-second-up	62	mf	5	435.09	0.00018	312.5	0.0	0.2277
Fl-trill_maj2nd-D5-mf	01_Flute	Winds	trill-major-second-up	74	mf	5	630.33	0.00011	128.33	0.0	0.3129
Fl-trill_maj2nd-D6-mf	01_Flute	Winds	trill-major-second-up	86	mf	5	1317.36	0.00036	142.84	0.0	0.8861
Fl-trill_maj2nd-E4-mf	01_Flute	Winds	trill-major-second-up	64	mf	5	476.69	0.00039	308.04	0.0	0.2429
Fl-trill_maj2nd-E5-mf	01_Flute	Winds	trill-major-second-up	76	mf	5	723.58	0.00016	176.63	0.0	0.3288
Fl-trill_maj2nd-E6-mf	01_Flute	Winds	trill-major-second-up	88	mf	5	1470.13	0.00236	319.36	0.0	0.715
Fl-trill_maj2nd-F#4-mf	01_Flute	Winds	trill-major-second-up	66	mf	5	439.15	8e-05	192.55	0.0	0.2411
Fl-trill_maj2nd-F#5-mf	01_Flute	Winds	trill-major-second-up	78	mf	5	824.59	0.00019	268.9	0.0	0.3166
Fl-trill_maj2nd-F#6-mf	01_Flute	Winds	trill-major-second-up	90	mf	5	1575.85	0.00156	295.1	0.0	0.7757
Fl-trill_maj2nd-F4-mf	01_Flute	Winds	trill-major-second-up	65	mf	5	478.37	0.00016	289.99	0.0	0.2424
Fl-trill_maj2nd-F5-mf	01_Flute	Winds	trill-major-second-up	77	mf	5	821.03	0.00031	309.2	0.0	0.3711
Fl-trill_maj2nd-F6-mf	01_Flute	Winds	trill-major-second-up	89	mf	5	1568.14	0.00039	127.48	0.0	1.6492
Fl-trill_maj2nd-G#4-mf	01_Flute	Winds	trill-major-second-up	68	mf	5	464.21	0.00015	137.47	0.0	0.2095
Fl-trill_maj2nd-G#5-mf	01_Flute	Winds	trill-major-second-up	80	mf	5	911.11	0.00021	161.92	0.0	0.4393
Fl-trill_maj2nd-G#6-mf	01_Flute	Winds	trill-major-second-up	92	mf	5	1706.55	0.00054	212.36	0.0	0.9619
Fl-trill_maj2nd-G4-mf	01_Flute	Winds	trill-major-second-up	67	mf	5	447.98	0.00012	179.69	0.0	0.1687
Fl-trill_maj2nd-G5-mf	01_Flute	Winds	trill-major-second-up	79	mf	5	876.79	0.00014	124.88	0.0	0.3409
Fl-trill_maj2nd-G6-mf	01_Flute	Winds	trill-major-second-up	91	mf	5	1733.2	0.00058	174.33	0.0	1.6384
Fl-trill_min2nd-A#4-mf	01_Flute	Winds	trill-minor-second-up	70	mf	5	582.91	0.00015	301.15	0.0	0.237
Fl-trill_min2nd-A#5-mf	01_Flute	Winds	trill-minor-second-up	82	mf	5	962.58	0.00016	101.19	0.0	0.31
Fl-trill_min2nd-A#6-mf	01_Flute	Winds	trill-minor-second-up	94	mf	5	1952.42	0.00203	440.17	0.0	0.5743
Fl-trill_min2nd-A4-mf	01_Flute	Winds	trill-minor-second-up	69	mf	5	498.39	0.00011	207.61	0.0	0.1945
Fl-trill_min2nd-A5-mf	01_Flute	Winds	trill-minor-second-up	81	mf	5	910.67	0.0001	145.15	0.0	0.4057
Fl-trill_min2nd-A6-mf	01_Flute	Winds	trill-minor-second-up	93	mf	5	1799.97	0.00023	163.74	0.0	1.4406
Fl-trill_min2nd-B3-mf	01_Flute	Winds	trill-minor-second-up	59	mf	5	351.09	0.00027	285.07	0.0	0.1864
Fl-trill_min2nd-B4-mf	01_Flute	Winds	trill-minor-second-up	71	mf	5	590.39	0.00027	278.6	0.0	0.2336
Fl-trill_min2nd-B5-mf	01_Flute	Winds	trill-minor-second-up	83	mf	5	1033.25	0.00023	148.07	0.0	0.3804
Fl-trill_min2nd-B6-mf	01_Flute	Winds	trill-minor-second-up	95	mf	5	2053.59	0.00109	223.86	0.0	1.8136
Fl-trill_min2nd-C#4-mf	01_Flute	Winds	trill-minor-second-up	61	mf	5	416.62	0.00023	325.29	0.0	0.3071
Fl-trill_min2nd-C#5-mf	01_Flute	Winds	trill-minor-second-up	73	mf	5	611.92	0.00012	204.59	0.0	0.2183
Fl-trill_min2nd-C#6-mf	01_Flute	Winds	trill-minor-second-up	85	mf	5	1155.13	0.0001	101.43	0.0	0.5446
Fl-trill_min2nd-C4-mf	01_Flute	Winds	trill-minor-second-up	60	mf	5	416.21	0.00032	334.46	0.0	0.2434
Fl-trill_min2nd-C5-mf	01_Flute	Winds	trill-minor-second-up	72	mf	5	572.24	0.00014	200.21	0.0	0.2491
Fl-trill_min2nd-C6-mf	01_Flute	Winds	trill-minor-second-up	84	mf	5	1072.55	0.00013	117.21	0.0	0.3031
Fl-trill_min2nd-C7-mf	01_Flute	Winds	trill-minor-second-up	96	mf	5	2130.09	0.00048	234.53	0.0	1.253
Fl-trill_min2nd-D#4-mf	01_Flute	Winds	trill-minor-second-up	63	mf	5	455.36	0.00015	330.41	0.0	0.2346
Fl-trill_min2nd-D#5-mf	01_Flute	Winds	trill-minor-second-up	75	mf	5	721.63	0.0001	322.95	0.0	0.3776
Fl-trill_min2nd-D#6-mf	01_Flute	Winds	trill-minor-second-up	87	mf	5	1265.28	0.00029	194.7	0.0	0.5138
Fl-trill_min2nd-D4-mf	01_Flute	Winds	trill-minor-second-up	62	mf	5	444.88	0.00018	352.69	0.0	0.2545
Fl-trill_min2nd-D5-mf	01_Flute	Winds	trill-minor-second-up	74	mf	5	735.73	0.00011	379.1	0.0	0.4617
Fl-trill_min2nd-D6-mf	01_Flute	Winds	trill-minor-second-up	86	mf	5	1233.39	0.0002	236.96	0.0	0.5596
Fl-trill_min2nd-E4-mf	01_Flute	Winds	trill-minor-second-up	64	mf	5	474.66	0.00014	324.82	0.0	0.2151
Fl-trill_min2nd-E5-mf	01_Flute	Winds	trill-minor-second-up	76	mf	5	714.61	0.0001	215.44	0.0	0.2969
Fl-trill_min2nd-E6-mf	01_Flute	Winds	trill-minor-second-up	88	mf	5	1365.61	0.00114	345.67	0.0	0.5664
Fl-trill_min2nd-F#4-mf	01_Flute	Winds	trill-minor-second-up	66	mf	5	492.15	0.00013	309.21	0.0	0.2999
Fl-trill_min2nd-F#5-mf	01_Flute	Winds	trill-minor-second-up	78	mf	5	806.49	0.00024	252.03	0.0	0.3148
Fl-trill_min2nd-F#6-mf	01_Flute	Winds	trill-minor-second-up	90	mf	5	1527.25	0.00045	224.99	0.0	1.0446
Fl-trill_min2nd-F4-mf	01_Flute	Winds	trill-minor-second-up	65	mf	5	522.2	0.00017	353.26	0.0	0.2508
Fl-trill_min2nd-F5-mf	01_Flute	Winds	trill-minor-second-up	77	mf	5	753.99	0.0002	199.16	0.0	0.3842
Fl-trill_min2nd-F6-mf	01_Flute	Winds	trill-minor-second-up	89	mf	5	1510.02	0.00116	352.22	0.0	0.7448
Fl-trill_min2nd-G#4-mf	01_Flute	Winds	trill-minor-second-up	68	mf	5	446.65	9e-05	135.58	0.0	0.1913
Fl-trill_min2nd-G#5-mf	01_Flute	Winds	trill-minor-second-up	80	mf	5	887.96	0.0001	156.35	0.0	0.4026
Fl-trill_min2nd-G#6-mf	01_Flute	Winds	trill-minor-second-up	92	mf	5	1774.65	0.00247	525.16	0.0	0.6092
Fl-trill_min2nd-G4-mf	01_Flute	Winds	trill-minor-second-up	67	mf	5	438.1	6e-05	181.62	0.0	0.1666
Fl-trill_min2nd-G5-mf	01_Flute	Winds	trill-minor-second-up	79	mf	5	848.34	9e-05	201.24	0.0	0.3277
Fl-trill_min2nd-G6-mf	01_Flute	Winds	trill-minor-second-up	91	mf	5	1600.5	0.00015	144.53	0.0	1.0559
Fl-whistle_tone-B5-pp	01_Flute	Winds	whistle-tones	83	pp	2	1003.17	5e-05	170.77	0.0	0.0646
Fl-whistle_tone-C#6-pp	01_Flute	Winds	whistle-tones	85	pp	2	1117.72	7e-05	103.49	0.0	0.0531
Fl-whistle_tone-C6-pp	01_Flute	Winds	whistle-tones	84	pp	2	1150.36	0.00022	345.26	0.0	0.0467
Fl-whistle_tone-D#6-pp	01_Flute	Winds	whistle-tones	87	pp	2	1243.81	0.00026	109.3	0.0	0.0275
Fl-whistle_tone-D6-pp	01_Flute	Winds	whistle-tones	86	pp	2	1187.36	0.00032	128.65	0.0	0.0308
Fl-whistle_tone-E6-pp	01_Flute	Winds	whistle-tones	88	pp	2	1308.69	0.0002	69.55	0.0	0.0273
Fl-whistle_tone-F#6-pp	01_Flute	Winds	whistle-tones	90	pp	2	1513.33	0.0003	87.62	0.0	0.0336
Fl-whistle_tone-F6-pp	01_Flute	Winds	whistle-tones	89	pp	2	1398.63	9e-05	72.54	0.0	0.037
Fl-whistle_tone-G#6-pp	01_Flute	Winds	whistle-tones	92	pp	2	1684.82	5e-05	34.41	0.0	0.072
Fl-whistle_tone-G6-pp	01_Flute	Winds	whistle-tones	91	pp	2	1539.08	0.00022	59.43	0.0	0.0428
Fl-whistle_tone_sweep_fast-A#4-pp	01_Flute	Winds	whistle-tones-sweeping	70	pp	2	1693.35	0.00584	586.63	0.0	0.0477
Fl-whistle_tone_sweep_fast-A4-pp	01_Flute	Winds	whistle-tones-sweeping	69	pp	2	1376.13	0.00077	281.54	0.0	0.0542
Fl-whistle_tone_sweep_fast-B3-pp	01_Flute	Winds	whistle-tones-sweeping	59	pp	2	1763.02	0.00079	166.35	0.0	0.1087
Fl-whistle_tone_sweep_fast-B4-pp	01_Flute	Winds	whistle-tones-sweeping	71	pp	2	1397.8	0.0031	311.69	0.0	0.0305
Fl-whistle_tone_sweep_fast-C#4-pp	01_Flute	Winds	whistle-tones-sweeping	61	pp	2	1384.72	0.00053	211.75	0.0	0.1121
Fl-whistle_tone_sweep_fast-C4-pp	01_Flute	Winds	whistle-tones-sweeping	60	pp	2	1822.06	0.00026	83.73	0.0	0.0994
Fl-whistle_tone_sweep_fast-D#4-pp	01_Flute	Winds	whistle-tones-sweeping	63	pp	2	1564.55	0.00206	326.17	0.0	0.035
Fl-whistle_tone_sweep_fast-D4-pp	01_Flute	Winds	whistle-tones-sweeping	62	pp	2	1774.73	0.00393	610.83	0.0	0.0493
Fl-whistle_tone_sweep_fast-E4-pp	01_Flute	Winds	whistle-tones-sweeping	64	pp	2	1578.73	0.0038	593.28	0.0	0.0432
Fl-whistle_tone_sweep_fast-F#4-pp	01_Flute	Winds	whistle-tones-sweeping	66	pp	2	1991.49	0.00086	469.89	0.0	0.0652
Fl-whistle_tone_sweep_fast-F4-pp	01_Flute	Winds	whistle-tones-sweeping	65	pp	2	1422.82	0.00777	634.92	0.0	0.0526
Fl-whistle_tone_sweep_fast-G#4-pp	01_Flute	Winds	whistle-tones-sweeping	68	pp	2	1264.9	0.00153	218.78	0.0	0.0224
Fl-whistle_tone_sweep_fast-G4-pp	01_Flute	Winds	whistle-tones-sweeping	67	pp	2	1764.45	0.0063	766.53	0.0	0.0272
Fl-whistle_tone_sweep_slow-A#4-pp	01_Flute	Winds	whistle-tones-sweeping	70	pp	2	1466.73	0.00236	360.84	0.0	0.0397
Fl-whistle_tone_sweep_slow-A4-pp	01_Flute	Winds	whistle-tones-sweeping	69	pp	2	1559.89	0.00229	362.5	0.0	0.0463
Fl-whistle_tone_sweep_slow-B3-pp	01_Flute	Winds	whistle-tones-sweeping	59	pp	2	1737.41	0.0004	122.83	0.0	0.0653
Fl-whistle_tone_sweep_slow-B4-pp	01_Flute	Winds	whistle-tones-sweeping	71	pp	2	1440.76	0.00204	180.38	0.0	0.0376
Fl-whistle_tone_sweep_slow-C#4-pp	01_Flute	Winds	whistle-tones-sweeping	61	pp	2	1661.07	0.00055	186.48	0.0	0.065
Fl-whistle_tone_sweep_slow-C4-pp	01_Flute	Winds	whistle-tones-sweeping	60	pp	2	1831.76	0.00072	192.65	0.0	0.0635
Fl-whistle_tone_sweep_slow-D#4-pp	01_Flute	Winds	whistle-tones-sweeping	63	pp	2	1433.29	0.00093	465.79	0.0	0.0779
Fl-whistle_tone_sweep_slow-D4-pp	01_Flute	Winds	whistle-tones-sweeping	62	pp	2	1768.52	0.00151	522.87	0.0	0.0502
Fl-whistle_tone_sweep_slow-E4-pp	01_Flute	Winds	whistle-tones-sweeping	64	pp	2	2269.07	0.00049	149.25	0.0	0.0446
Fl-whistle_tone_sweep_slow-F#4-pp	01_Flute	Winds	whistle-tones-sweeping	66	pp	2	1133.52	0.00173	378.88	0.0	0.0517
Fl-whistle_tone_sweep_slow-F4-pp	01_Flute	Winds	whistle-tones-sweeping	65	pp	2	1413.31	0.00098	296.32	0.0	0.0533
Fl-whistle_tone_sweep_slow-G#4-pp	01_Flute	Winds	whistle-tones-sweeping	68	pp	2	1473.72	0.01103	682.18	0.0	0.017
Fl-whistle_tone_sweep_slow-G4-pp	01_Flute	Winds	whistle-tones-sweeping	67	pp	2	1619.41	0.00272	374.36	0.0	0.0302
Ob-blow_no_reed-A#3-mf=pp	02_Oboe	Winds	blow-without-reed	58	mf	0	2559.93	0.03285	1534.93	0.0	0.0717
Ob-blow_no_reed-A#4-mf=pp	02_Oboe	Winds	blow-without-reed	70	mf	0	3258.06	0.09753	1791.92	0.0	0.0489
Ob-blow_no_reed-A4-mf=pp	02_Oboe	Winds	blow-without-reed	69	mf	0	2717.45	0.12211	1745.42	0.0	0.0464
Ob-blow_no_reed-B3-mf=pp	02_Oboe	Winds	blow-without-reed	59	mf	0	2618.74	0.03354	1569.26	0.0	0.0688
Ob-blow_no_reed-C#4-mf=pp	02_Oboe	Winds	blow-without-reed	61	mf	0	2709.81	0.0525	1572.42	0.0	0.0559
Ob-blow_no_reed-C4-mf=pp	02_Oboe	Winds	blow-without-reed	60	mf	0	2527.36	0.03499	1522.58	0.0	0.0713
Ob-blow_no_reed-D#4-mf=pp	02_Oboe	Winds	blow-without-reed	63	mf	0	2985.72	0.09027	1699.17	0.0	0.0391
Ob-blow_no_reed-D4-mf=pp	02_Oboe	Winds	blow-without-reed	62	mf	0	2123.42	0.03683	1422.12	0.0	0.0536
Ob-blow_no_reed-E4-mf=pp	02_Oboe	Winds	blow-without-reed	64	mf	0	2932.6	0.09137	1677.73	0.0	0.0503
Ob-blow_no_reed-F#4-mf=pp	02_Oboe	Winds	blow-without-reed	66	mf	0	3201.45	0.08805	1716.43	0.0	0.0523
Ob-blow_no_reed-F4-mf=pp	02_Oboe	Winds	blow-without-reed	65	mf	0	3472.02	0.07092	1547.12	0.0	0.0668
Ob-blow_no_reed-G#4-mf=pp	02_Oboe	Winds	blow-without-reed	68	mf	0	3291.74	0.08554	1571.99	0.0	0.0482
Ob-blow_no_reed-G4-mf=pp	02_Oboe	Winds	blow-without-reed	67	mf	0	2826.88	0.10041	1745.41	0.0	0.0533
Ob-cresc-A#4-ppff	02_Oboe	Winds	crescendo	70	mf	0	1242.37	0.00022	453.91	0.0	0.9936
Ob-cresc-A#5-ppff	02_Oboe	Winds	crescendo	82	mf	0	1218.95	0.00013	505.15	0.0	0.5482
Ob-cresc-A4-ppff	02_Oboe	Winds	crescendo	69	mf	0	1364.37	0.00024	470.86	0.0	1.1262
Ob-cresc-A5-ppff	02_Oboe	Winds	crescendo	81	mf	0	1549.51	3e-05	392.79	0.0	1.2533
Ob-cresc-A6-ppff	02_Oboe	Winds	crescendo	93	mf	0	2616.75	4e-05	1027.85	0.0	0.8648
Ob-cresc-B4-ppff	02_Oboe	Winds	crescendo	71	mf	0	1247.49	0.00017	430.6	0.0	0.9441
Ob-cresc-B5-ppff	02_Oboe	Winds	crescendo	83	mf	0	1329.67	0.00055	653.1	0.0	0.3069
Ob-cresc-C#4-ppff	02_Oboe	Winds	crescendo	61	mf	0	1404.09	4e-05	486.51	0.0	1.3731
Ob-cresc-C#5-ppff	02_Oboe	Winds	crescendo	73	mf	0	1187.34	4e-05	443.75	0.0	1.2222
Ob-cresc-C#6-ppff	02_Oboe	Winds	crescendo	85	mf	0	1866.04	3e-05	568.78	0.0	1.2576
Ob-cresc-C5-ppff	02_Oboe	Winds	crescendo	72	mf	0	1157.98	4e-05	445.16	0.0	1.3033
Ob-cresc-C6-ppff	02_Oboe	Winds	crescendo	84	mf	0	1393.19	0.00034	640.31	0.0	0.4704
Ob-cresc-D#4-ppff	02_Oboe	Winds	crescendo	63	mf	0	1418.65	3e-05	477.38	0.0	1.2432
Ob-cresc-D#5-ppff	02_Oboe	Winds	crescendo	75	mf	0	1215.33	3e-05	518.52	0.0	1.0365
Ob-cresc-D#6-ppff	02_Oboe	Winds	crescendo	87	mf	0	1778.77	0.0009	948.43	0.0	0.272
Ob-cresc-D4-ppff	02_Oboe	Winds	crescendo	62	mf	0	1399.92	3e-05	478.67	0.0	1.2907
Ob-cresc-D5-ppff	02_Oboe	Winds	crescendo	74	mf	0	1194.4	3e-05	461.65	0.0	1.1082
Ob-cresc-D6-ppff	02_Oboe	Winds	crescendo	86	mf	0	1390.15	0.00015	531.68	0.0	0.4727
Ob-cresc-E4-ppff	02_Oboe	Winds	crescendo	64	mf	0	1376.8	9e-05	350.5	0.0	1.4371
Ob-cresc-E5-ppff	02_Oboe	Winds	crescendo	76	mf	0	1172.57	3e-05	367.1	0.0	0.8993
Ob-cresc-E6-ppff	02_Oboe	Winds	crescendo	88	mf	0	1405.52	0.00088	462.85	0.0	0.3961
Ob-cresc-F#4-ppff	02_Oboe	Winds	crescendo	66	mf	0	1395.59	5e-05	323.93	0.0	1.3611
Ob-cresc-F#5-ppff	02_Oboe	Winds	crescendo	78	mf	0	1188.56	2e-05	415.79	0.0	0.9796
Ob-cresc-F#6-ppff	02_Oboe	Winds	crescendo	90	mf	0	1550.87	0.00065	411.42	0.0	0.3376
Ob-cresc-F4-ppff	02_Oboe	Winds	crescendo	65	mf	0	1367.26	7e-05	299.41	0.0	1.5191
Ob-cresc-F5-ppff	02_Oboe	Winds	crescendo	77	mf	0	1341.44	0.0	213.96	0.0	1.7181
Ob-cresc-F6-ppff	02_Oboe	Winds	crescendo	89	mf	0	1816.55	9e-05	800.76	0.0	1.0912
Ob-cresc-G#4-ppff	02_Oboe	Winds	crescendo	68	mf	0	1274.04	0.0003	453.45	0.0	1.1553
Ob-cresc-G#5-ppff	02_Oboe	Winds	crescendo	80	mf	0	1111.03	0.00022	469.67	0.0	0.5491
Ob-cresc-G#6-ppff	02_Oboe	Winds	crescendo	92	mf	0	1921.41	0.00179	769.55	0.0	0.2093
Ob-cresc-G4-ppff	02_Oboe	Winds	crescendo	67	mf	0	1229.43	0.0004	455.06	0.0	1.1986
Ob-cresc-G5-ppff	02_Oboe	Winds	crescendo	79	mf	0	1298.63	0.00124	718.15	0.0	0.4092
Ob-cresc-G6-ppff	02_Oboe	Winds	crescendo	91	mf	0	4292.48	0.00291	1237.74	0.0	0.3376
Ob-cresc_to_decr-A#4-ppmfpp	02_Oboe	Winds	crescendo-to-decrescendo	70	mf	0	1264.83	6e-05	356.31	0.0	1.659
Ob-cresc_to_decr-A#5-ppmfpp	02_Oboe	Winds	crescendo-to-decrescendo	82	mf	0	961.67	7e-05	234.25	0.0	0.9266
