id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center,technique
Tbn+W-flatt_open-F#4-mf,12_Trombone-wah,Brass,1.9284577,9.339764,66.0,mf,0.00018,824.62,flatterzunge-open
Tbn+W-ord_open-C#3-mf,12_Trombone-wah,Brass,1.791666,12.890335,49.0,mf,3e-05,649.83,ordinario-open
Tbn+W-ord_open-D#4-mf,12_Trombone-wah,Brass,-0.004722309,7.6203055,63.0,mf,1e-05,765.18,ordinario-open
Tbn+W-flatt_open-G#4-mf,12_Trombone-wah,Brass,-0.020140432,6.5968204,68.0,mf,0.00024,839.74,flatterzunge-open
Tbn+W-closed_to_open-C#3-mf,12_Trombone-wah,Brass,1.5531406,12.903329,49.0,mf,3e-05,559.9,closed-to-open
Tbn+W-closed_to_open-D#4-mf,12_Trombone-wah,Brass,-0.25678357,7.1750183,63.0,mf,1e-05,897.12,closed-to-open
Tbn+W-flatt_closed-G2-mf,12_Trombone-wah,Brass,3.2640429,14.764502,43.0,mf,0.00034,364.02,flatterzunge-closed
Tbn+W-ord_open-A2-mf,12_Trombone-wah,Brass,2.5022144,13.532902,45.0,mf,4e-05,559.64,ordinario-open
Tbn+W-ord_closed-B3-mf,12_Trombone-wah,Brass,0.16319901,11.70756,59.0,mf,0.00025,436.16,ordinario-closed
Tbn+W-closed_to_open-E3-mf,12_Trombone-wah,Brass,0.6465826,8.883417,52.0,mf,2e-05,796.66,closed-to-open
Tbn+W-flatt_open-C3-mf,12_Trombone-wah,Brass,0.60063523,9.012097,48.0,mf,0.00062,760.0,flatterzunge-open
Tbn+W-ord_open-B3-mf,12_Trombone-wah,Brass,-0.8520837,10.095369,59.0,mf,1e-05,611.18,ordinario-open
Tbn+W-ord_closed-C3-mf,12_Trombone-wah,Brass,3.1568904,15.18533,48.0,mf,5e-05,333.63,ordinario-closed
Tbn+W-ord_closed-G4-mf,12_Trombone-wah,Brass,-1.2667276,10.829507,67.0,mf,0.00016,527.78,ordinario-closed
Tbn+W-ord_open-D4-mf,12_Trombone-wah,Brass,0.015340799,7.620524,62.0,mf,1e-05,761.22,ordinario-open
Tbn+W-flatt_open-A#3-mf,12_Trombone-wah,Brass,-0.89460653,10.083056,58.0,mf,0.00022,614.68,flatterzunge-open
Tbn+W-flatt_closed-F3-mf,12_Trombone-wah,Brass,2.6024132,10.846987,53.0,mf,0.00061,493.03,flatterzunge-closed
Tbn+W-open_to_closed-D3-mf,12_Trombone-wah,Brass,0.2092173,9.137057,50.0,mf,2e-05,780.77,open-to-closed
Tbn+W-flatt_closed-F#2-mf,12_Trombone-wah,Brass,2.8414333,14.54822,42.0,mf,0.00013,373.17,flatterzunge-closed
Tbn+W-ord_open-G#4-mf,12_Trombone-wah,Brass,2.0889804,9.507858,68.0,mf,2e-05,709.98,ordinario-open
Tbn+W-flatt_closed-G#4-mf,12_Trombone-wah,Brass,1.5856767,6.4882445,68.0,mf,0.00418,937.71,flatterzunge-closed
Tbn+W-flatt_closed-E3-mf,12_Trombone-wah,Brass,2.0973418,11.7977705,52.0,mf,0.00011,495.23,flatterzunge-closed
Tbn+W-flatt_open-G#3-mf,12_Trombone-wah,Brass,2.4938343,10.845528,56.0,mf,0.00054,731.63,flatterzunge-open
Tbn+W-closed_to_open-F#4-mf,12_Trombone-wah,Brass,-1.3794231,7.3524566,66.0,mf,0.0,756.84,closed-to-open
Tbn+W-flatt_closed-G#3-mf,12_Trombone-wah,Brass,1.9459436,11.329234,56.0,mf,0.00092,518.1,flatterzunge-closed
Tbn+W-ord_open-A4-mf,12_Trombone-wah,Brass,-0.8802663,6.7057295,69.0,mf,2e-05,777.71,ordinario-open
Tbn+W-ord_open-G3-mf,12_Trombone-wah,Brass,0.76636815,8.507888,55.0,mf,2e-05,714.32,ordinario-open
Tbn+W-ord_closed-A4-mf,12_Trombone-wah,Brass,0.46397194,6.4974017,69.0,mf,0.00066,940.86,ordinario-closed
Tbn+W-flatt_closed-B2-mf,12_Trombone-wah,Brass,3.1997302,15.103318,47.0,mf,0.00075,308.56,flatterzunge-closed
Tbn+W-ord_open-A#4-mf,12_Trombone-wah,Brass,-0.63742685,6.6293,70.0,mf,1e-05,907.3,ordinario-open
Tbn+W-ord_open-F#3-mf,12_Trombone-wah,Brass,0.78866196,8.44109,54.0,mf,2e-05,799.47,ordinario-open
Tbn+W-closed_to_open-A#3-mf,12_Trombone-wah,Brass,-1.3494549,9.869739,58.0,mf,1e-05,633.01,closed-to-open
Tbn+W-flatt_closed-F#4-mf,12_Trombone-wah,Brass,2.411241,9.967626,66.0,mf,0.00146,638.32,flatterzunge-closed
Tbn+W-ord_closed-G#2-mf,12_Trombone-wah,Brass,3.103986,15.71043,44.0,mf,7e-05,258.19,ordinario-closed
Tbn+W-ord_closed-B2-mf,12_Trombone-wah,Brass,3.1748974,15.149038,47.0,mf,9e-05,348.59,ordinario-closed
Tbn+W-ord_closed-G#4-mf,12_Trombone-wah,Brass,-0.8646235,6.8363934,68.0,mf,0.00109,825.67,ordinario-closed
Tbn+W-open_to_closed-C3-mf,12_Trombone-wah,Brass,0.37222126,9.177328,48.0,mf,5e-05,778.8,open-to-closed
Tbn+W-open_to_closed-B2-mf,12_Trombone-wah,Brass,0.36492294,9.470151,47.0,mf,2e-05,735.58,open-to-closed
Tbn+W-open_to_closed-F3-mf,12_Trombone-wah,Brass,0.2063704,8.67546,53.0,mf,1e-05,795.89,open-to-closed
Tbn+W-flatt_open-G#2-mf,12_Trombone-wah,Brass,1.9286338,13.733639,44.0,mf,0.00069,644.24,flatterzunge-open
Tbn+W-flatt_open-D#3-mf,12_Trombone-wah,Brass,0.6989416,8.881818,51.0,mf,0.00078,783.67,flatterzunge-open
Tbn+W-open_to_closed-G2-mf,12_Trombone-wah,Brass,0.47472426,14.506568,43.0,mf,6e-05,668.57,open-to-closed
Tbn+W-ord_open-G4-mf,12_Trombone-wah,Brass,-0.15438136,6.711902,67.0,mf,1e-05,767.33,ordinario-open
Tbn+W-closed_to_open-F#3-mf,12_Trombone-wah,Brass,0.23913436,8.679523,54.0,mf,2e-05,770.57,closed-to-open
Tbn+W-flatt_open-C#4-mf,12_Trombone-wah,Brass,-0.14878903,7.486184,61.0,mf,0.00022,832.12,flatterzunge-open
Tbn+W-open_to_closed-D#4-mf,12_Trombone-wah,Brass,-1.3783643,7.8922124,63.0,mf,0.0,914.19,open-to-closed
Tbn+W-closed_to_open-D3-mf,12_Trombone-wah,Brass,0.6177414,8.987534,50.0,mf,1e-05,721.26,closed-to-open
Tbn+W-flatt_open-G4-mf,12_Trombone-wah,Brass,1.9707941,9.358999,67.0,mf,0.00012,848.04,flatterzunge-open
Tbn+W-ord_open-F4-mf,12_Trombone-wah,Brass,-0.061572216,6.7958517,65.0,mf,2e-05,765.55,ordinario-open
Tbn+W-open_to_closed-C#4-mf,12_Trombone-wah,Brass,-1.4190387,8.083389,61.0,mf,1e-05,819.34,open-to-closed
BTb-fortepiano-G2-fp,13_Bass-Tuba,Brass,0.82390404,16.675785,43.0,mf,1e-05,306.75,fortepiano
BTb-flatt+voice_unison-A1-mf,13_Bass-Tuba,Brass,0.78960186,18.92445,33.0,mf,0.0,264.25,flatterzunge-and-voice-unison
BTb-ord-G2-ff,13_Bass-Tuba,Brass,-8.365177,0.3953989,43.0,ff,4e-05,371.04,ordinario
BTb-single_tonguing-C#3-mf,13_Bass-Tuba,Brass,-1.4531853,16.567944,49.0,mf,0.0,231.59,single-tonguing
BTb-ord-A#2-mf,13_Bass-Tuba,Brass,-0.6140796,17.15491,46.0,mf,0.0,266.63,ordinario
BTb-bisbigliando-G#1-mf,13_Bass-Tuba,Brass,1.1306251,18.861347,32.0,mf,0.0,240.53,bisbigliando
BTb-pedal_tone-G#0-mf,13_Bass-Tuba,Brass,1.5209279,18.753483,20.0,mf,0.0,216.64,pedal-tone
BTb-stacc-F#3-mf,13_Bass-Tuba,Brass,-0.4785728,13.864507,54.0,mf,1e-05,348.13,staccato
BTb-ord-C4-pp,13_Bass-Tuba,Brass,12.884604,7.909601,60.0,pp,0.0,262.56,ordinario
BTb-slap_unpitched-N-f,13_Bass-Tuba,Brass,6.464785,6.5305367,64.0,f,7e-05,248.57,slap-unpitched
BTb-play+sing_5th-F2-mf,13_Bass-Tuba,Brass,0.87642395,16.777504,41.0,mf,0.0,275.15,play-and-sing-P5-up
BTb-single_tonguing-A#2-mf,13_Bass-Tuba,Brass,-0.01184924,16.597406,46.0,mf,0.0,230.3,single-tonguing
BTb-flatt_to_ord-B3-mf,13_Bass-Tuba,Brass,-2.5330222,12.913693,59.0,mf,0.0,330.06,flatterzunge-to-ordinario
BTb-trill_maj2nd-F#1-mf,13_Bass-Tuba,Brass,1.0696732,18.985657,30.0,mf,2e-05,221.33,trill-major-second-up
BTb-slap_unpitched-N-mf,13_Bass-Tuba,Brass,-4.587486,11.915408,64.0,mf,6e-05,278.21,slap-unpitched
BTb-ord-F#3-mf,13_Bass-Tuba,Brass,-2.6663692,15.674059,54.0,mf,0.0,276.15,ordinario
BTb-flatt_to_ord-F4-mf,13_Bass-Tuba,Brass,-3.671481,11.071047,65.0,mf,0.0,359.22,flatterzunge-to-ordinario
BTb-ord-C3-ff,13_Bass-Tuba,Brass,-8.4625635,0.25479937,48.0,ff,4e-05,363.09,ordinario
BTb-gliss_med-F3_D3-mf,13_Bass-Tuba,Brass,-0.50705737,14.482576,53.0,mf,0.0,236.78,glissando
BTb-single_tonguing-A#1-mf,13_Bass-Tuba,Brass,1.0737425,18.574661,34.0,mf,0.0,277.57,single-tonguing
BTb-growl-N-ff,13_Bass-Tuba,Brass,-6.761217,-0.17438565,64.0,ff,1e-05,345.66,growl
BTb-buzz-A3-mf,13_Bass-Tuba,Brass,0.2979609,11.801778,57.0,mf,0.00046,497.55,buzz
BTb-fortepiano-D3-fp,13_Bass-Tuba,Brass,-0.19393545,15.155204,50.0,mf,2e-05,280.63,fortepiano
BTb-bisbigliando-E4-mf,13_Bass-Tuba,Brass,-2.897574,11.251714,64.0,mf,0.0,343.79,bisbigliando
BTb-fortepiano-F2-fp,13_Bass-Tuba,Brass,-0.117203705,17.672245,41.0,mf,1e-05,333.53,fortepiano
BTb-stacc-F3-mf,13_Bass-Tuba,Brass,-0.36819735,14.11094,53.0,mf,1e-05,346.28,staccato
BTb-flatt_to_ord-B1-mf,13_Bass-Tuba,Brass,0.7526482,18.840424,35.0,mf,0.0,262.82,flatterzunge-to-ordinario
BTb-stacc-G1-pp,13_Bass-Tuba,Brass,12.690551,10.507067,31.0,pp,0.0,233.17,staccato
BTb-play+sing_5th-G3-mf,13_Bass-Tuba,Brass,0.017805833,11.557634,55.0,mf,0.0,322.11,play-and-sing-P5-up
BTb-flatt_to_ord-C4-mf,13_Bass-Tuba,Brass,-1.3675388,12.702291,60.0,mf,0.0,290.04,flatterzunge-to-ordinario
BTb-ord_to_flatt-C#3-mf,13_Bass-Tuba,Brass,-1.0045696,16.12123,49.0,mf,0.0,278.73,ordinario-to-flatterzunge
BTb-cresc-B2-ppff,13_Bass-Tuba,Brass,0.58370364,16.025875,47.0,mf,0.0,298.5,crescendo
BTb-fortepiano-C3-fp,13_Bass-Tuba,Brass,0.077212654,15.97303,48.0,mf,1e-05,300.29,fortepiano
BTb-flatt-B1-pp,13_Bass-Tuba,Brass,13.179706,10.583521,35.0,pp,0.0,245.85,flatterzunge
BTb-ord-C4-mf,13_Bass-Tuba,Brass,-2.9434037,14.039645,60.0,mf,0.0,277.18,ordinario
BTb-flatt_to_ord-A3-mf,13_Bass-Tuba,Brass,-0.6663345,12.827032,57.0,mf,0.0,334.77,flatterzunge-to-ordinario
BTb-brassy-D4-ff,13_Bass-Tuba,Brass,-6.737017,-0.10943765,62.0,ff,0.00038,356.15,brassy
BTb-play+sing_aug4th-B3-mf,13_Bass-Tuba,Brass,-0.34905174,11.576103,59.0,mf,0.0,278.39,play-and-sing-aug4-up
BTb-gliss_med-F3_C#3-mf,13_Bass-Tuba,Brass,-2.0442865,15.8902855,53.0,mf,0.0,231.28,glissando
BTb-cresc-C3-ppff,13_Bass-Tuba,Brass,0.241172,15.968463,48.0,mf,1e-05,299.48,crescendo
BTb-decr-C4-ffpp,13_Bass-Tuba,Brass,-2.5086975,12.810129,60.0,mf,0.0,350.06,decrescendo
BTb-cresc-D#4-ppff,13_Bass-Tuba,Brass,-4.43918,11.43814,63.0,mf,0.0,345.24,crescendo
BTb-trill_min2nd-F4-mf,13_Bass-Tuba,Brass,-1.7219896,11.565344,65.0,mf,0.0,367.72,trill-minor-second-up
BTb-ord-G3-mf,13_Bass-Tuba,Brass,-2.8753657,15.778604,55.0,mf,0.0,381.26,ordinario
BTb-single_tonguing-G1-mf,13_Bass-Tuba,Brass,1.1502221,18.943268,31.0,mf,0.0,241.94,single-tonguing
BTb-flatt-G3-pp,13_Bass-Tuba,Brass,13.427615,8.361294,55.0,pp,0.0,307.51,flatterzunge
BTb-stacc-D#4-pp,13_Bass-Tuba,Brass,13.678569,7.4791474,63.0,pp,0.0,320.37,staccato
BTb-ord-A3-ff,13_Bass-Tuba,Brass,-7.8845477,-0.60431105,57.0,ff,4e-05,439.32,ordinario
BTb-cresc-C#4-ppff,13_Bass-Tuba,Brass,-1.4704611,12.553212,61.0,mf,0.0,326.7,crescendo
BTb-play+sing_min2nd-G#3-mf,13_Bass-Tuba,Brass,-0.55029625,12.789062,56.0,mf,0.0,374.0,play-and-sing-m2-up
BTb-flatt_to_ord-C3-mf,13_Bass-Tuba,Brass,0.09838652,15.940013,48.0,mf,0.0,270.34,flatterzunge-to-ordinario
BTb-trill_maj2nd-D3-mf,13_Bass-Tuba,Brass,-1.4742184,16.555605,50.0,mf,0.0,225.02,trill-major-second-up
BTb-ord_to_flatt-D3-mf,13_Bass-Tuba,Brass,-1.1037728,16.137833,50.0,mf,0.0,280.74,ordinario-to-flatterzunge
BTb-flatt-D#4-mf,13_Bass-Tuba,Brass,-3.300993,11.524036,63.0,mf,0.0,319.04,flatterzunge
BTb-trill_maj2nd-D#4-mf,13_Bass-Tuba,Brass,-2.1694958,11.761444,63.0,mf,0.0,341.78,trill-major-second-up
BTb-gliss_fast-F3_C#3-mf,13_Bass-Tuba,Brass,-2.3749619,15.964983,53.0,mf,0.0,236.16,glissando
BTb-play+sing_min2nd-A#2-mf,13_Bass-Tuba,Brass,-1.2555114,17.605528,46.0,mf,0.0,246.21,play-and-sing-m2-up
BTb-ord_to_flatt-F2-mf,13_Bass-Tuba,Brass,0.08337916,17.831842,41.0,mf,0.0,256.63,ordinario-to-flatterzunge
BTb-flatt+voice_unison-G#1-mf,13_Bass-Tuba,Brass,1.1463279,18.89798,32.0,mf,0.0,237.32,flatterzunge-and-voice-unison
BTb-cresc_to_decr-D3-ppmfpp,13_Bass-Tuba,Brass,-0.94479537,16.027653,50.0,mf,0.0,286.59,crescendo-to-decrescendo
BTb-fortepiano-C2-fp,13_Bass-Tuba,Brass,0.60266197,18.834826,36.0,mf,2e-05,344.35,fortepiano
BTb-slap-C#1-ff,13_Bass-Tuba,Brass,-7.452758,1.9018122,25.0,ff,6e-05,251.67,slap-pitched
BTb-play+sing_aug4th-A3-mf,13_Bass-Tuba,Brass,-0.09879484,11.513441,57.0,mf,0.0,284.06,play-and-sing-aug4-up
BTb-ord_to_flatt-D4-mf,13_Bass-Tuba,Brass,-3.2488294,11.650831,62.0,mf,0.0,306.63,ordinario-to-flatterzunge
BTb-ord-F#2-mf,13_Bass-Tuba,Brass,-0.5800073,18.091536,42.0,mf,0.0,207.83,ordinario
BTb-ord-C#3-mf,13_Bass-Tuba,Brass,-1.4664059,17.084747,49.0,mf,0.0,206.71,ordinario
BTb-cresc-B3-ppff,13_Bass-Tuba,Brass,-1.2629458,12.659017,59.0,mf,0.0,326.73,crescendo
BTb-fortepiano-A2-fp,13_Bass-Tuba,Brass,0.9987687,16.097204,45.0,mf,1e-05,300.65,fortepiano
BTb-flatt-B3-pp,13_Bass-Tuba,Brass,12.87544,7.979082,59.0,pp,0.0,300.19,flatterzunge
BTb-trill_maj2nd-A#2-mf,13_Bass-Tuba,Brass,-1.1116923,17.431608,46.0,mf,0.0,195.1,trill-major-second-up
BTb-flatt_to_ord-D3-mf,13_Bass-Tuba,Brass,-0.7619944,15.900539,50.0,mf,0.0,270.67,flatterzunge-to-ordinario
BTb-trill_min2nd-F#2-mf,13_Bass-Tuba,Brass,-0.3768631,18.086311,42.0,mf,0.0,209.14,trill-minor-second-up
BTb-gliss_med-F3_D#3-mf,13_Bass-Tuba,Brass,-1.208915,15.588246,53.0,mf,0.0,227.93,glissando
BTb-ord-C3-mf,13_Bass-Tuba,Brass,-1.323291,17.120928,48.0,mf,0.0,238.52,ordinario
BTb-play+sing_min2nd-C#3-mf,13_Bass-Tuba,Brass,-0.09457174,15.382913,49.0,mf,0.0,244.66,play-and-sing-m2-up
BTb-ord-G3-ff,13_Bass-Tuba,Brass,-7.983463,-0.48421595,55.0,ff,0.00012,399.18,ordinario
BTb-trill_maj2nd-A#3-mf,13_Bass-Tuba,Brass,-2.848335,14.179996,58.0,mf,0.0,262.58,trill-major-second-up
BTb-flatt_to_ord-E4-mf,13_Bass-Tuba,Brass,-3.7922733,11.210961,64.0,mf,0.0,340.35,flatterzunge-to-ordinario
BTb-cresc-F3-ppff,13_Bass-Tuba,Brass,-0.42501244,14.066312,53.0,mf,1e-05,320.73,crescendo
BTb-single_tonguing-B1-mf,13_Bass-Tuba,Brass,1.6097993,18.08095,35.0,mf,0.0,301.69,single-tonguing
BTb-trill_maj2nd-G#1-mf,13_Bass-Tuba,Brass,1.1396928,18.901535,32.0,mf,1e-05,221.76,trill-major-second-up
BTb-pedal_tone-B0-pp,13_Bass-Tuba,Brass,12.974319,10.964774,23.0,pp,0.0,170.74,pedal-tone
BTb-single_tonguing-D#4-mf,13_Bass-Tuba,Brass,-3.320841,11.495048,63.0,mf,0.0,324.66,single-tonguing
BTb-decr-C#4-ffpp,13_Bass-Tuba,Brass,-2.5601163,12.7230215,61.0,mf,0.0,346.89,decrescendo
BTb-flatt+voice_unison-F#1-mf,13_Bass-Tuba,Brass,1.1127628,18.967081,30.0,mf,0.0,258.13,flatterzunge-and-voice-unison
BTb-cresc_to_decr-G#2-ppmfpp,13_Bass-Tuba,Brass,-0.6958874,17.225576,44.0,mf,0.0,321.47,crescendo-to-decrescendo
BTb-trill_min2nd-D#3-mf,13_Bass-Tuba,Brass,-1.566929,16.815893,51.0,mf,0.0,217.21,trill-minor-second-up
BTb-ord-G#3-mf,13_Bass-Tuba,Brass,-2.8925045,15.025066,56.0,mf,0.0,334.13,ordinario
BTb-single_tonguing-B2-mf,13_Bass-Tuba,Brass,0.06467609,16.235811,47.0,mf,0.0,234.26,single-tonguing
BTb-cresc_to_decr-A2-ppmfpp,13_Bass-Tuba,Brass,-0.8137482,17.22165,45.0,mf,0.0,322.22,crescendo-to-decrescendo
BTb-trill_min2nd-E2-mf,13_Bass-Tuba,Brass,0.29520062,18.008183,40.0,mf,0.0,210.04,trill-minor-second-up
BTb-play+sing_maj7th-F#2-mf,13_Bass-Tuba,Brass,1.5158985,16.600327,42.0,mf,0.0,310.85,play-and-sing-M7-up
BTb-flatt_to_ord-F#3-mf,13_Bass-Tuba,Brass,-1.6074604,15.597953,54.0,mf,0.0,285.53,flatterzunge-to-ordinario
BTb-flatt-F#3-mf,13_Bass-Tuba,Brass,-0.26964632,14.168159,54.0,mf,0.0,316.03,flatterzunge
BTb-trill_min2nd-G#2-mf,13_Bass-Tuba,Brass,-0.45490354,17.224985,44.0,mf,0.0,247.91,trill-minor-second-up
BTb-flatt+voice_unison-C4-mf,13_Bass-Tuba,Brass,-3.015891,13.970939,60.0,mf,0.0,277.55,flatterzunge-and-voice-unison
BTb-fortepiano-F#2-fp,13_Bass-Tuba,Brass,0.83776057,16.731506,42.0,mf,0.0,297.12,fortepiano
BTb-slap-C1-ff,13_Bass-Tuba,Brass,-7.4573784,1.8974497,24.0,ff,9e-05,283.8,slap-pitched
BTb-fortepiano-A#1-fp,13_Bass-Tuba,Brass,0.8009235,18.74323,34.0,mf,2e-05,343.17,fortepiano
BTb-stacc-A#1-pp,13_Bass-Tuba,Brass,12.908478,10.477206,34.0,pp,0.0,300.55,staccato
BTb-mul-D3_E3-mf,13_Bass-Tuba,Brass,-0.6514262,15.887912,50.0,mf,0.0,210.1,multiphonics
BTb-slap-F#1-f,13_Bass-Tuba,Brass,6.48216,7.780598,30.0,f,0.0001,251.33,slap-pitched
BTb-flatt-C#2-pp,13_Bass-Tuba,Brass,13.36415,10.528862,37.0,pp,1e-05,259.72,flatterzunge
BTb-cresc-A2-ppff,13_Bass-Tuba,Brass,0.6268129,16.484861,45.0,mf,1e-05,339.33,crescendo
BTb-pedal_tone-F1-pp,13_Bass-Tuba,Brass,12.644076,10.5143585,29.0,pp,0.0,210.18,pedal-tone
BTb-trill_maj2nd-G#2-mf,13_Bass-Tuba,Brass,0.8284289,16.685804,44.0,mf,1e-05,239.58,trill-major-second-up
BTb-decr-C2-ffpp,13_Bass-Tuba,Brass,0.760882,18.655426,36.0,mf,0.0,337.68,decrescendo
BTb-single_tonguing-D3-mf,13_Bass-Tuba,Brass,-1.4518871,16.523243,50.0,mf,0.0,217.46,single-tonguing
BTb-cresc-B1-ppff,13_Bass-Tuba,Brass,0.8097786,18.719316,35.0,mf,0.0,294.23,crescendo
BTb-flatt-D2-mf,13_Bass-Tuba,Brass,0.35298154,18.054817,38.0,mf,0.0,244.32,flatterzunge
BTb-ord_to_flatt-A#3-mf,13_Bass-Tuba,Brass,-1.1571981,13.145338,58.0,mf,0.0,247.59,ordinario-to-flatterzunge
BTb-trill_maj2nd-E4-mf,13_Bass-Tuba,Brass,-1.7330793,11.558757,64.0,mf,0.0,362.54,trill-major-second-up
BTb-cresc-D3-ppff,13_Bass-Tuba,Brass,-0.73602164,15.921877,50.0,mf,0.0,296.33,crescendo
BTb-single_tonguing-F2-mf,13_Bass-Tuba,Brass,0.9441996,16.761234,41.0,mf,0.0,280.4,single-tonguing
BTb-discolored_fingering-G#3-p,13_Bass-Tuba,Brass,15.858481,8.463389,56.0,p,0.0,231.31,discolored-fingering
BTb-play+sing_aug4th-F3-mf,13_Bass-Tuba,Brass,2.0971003,10.842024,53.0,mf,0.0,286.59,play-and-sing-aug4-up
BTb-slap-E1-ff,13_Bass-Tuba,Brass,-7.4577556,1.8948894,28.0,ff,5e-05,194.63,slap-pitched
BTb-play+sing_min2nd-F#3-mf,13_Bass-Tuba,Brass,-0.472066,13.963181,54.0,mf,0.0,330.11,play-and-sing-m2-up
BTb-ord-E3-mf,13_Bass-Tuba,Brass,-0.37284216,14.825926,52.0,mf,0.0,262.89,ordinario
BTb-ord-B2-pp,13_Bass-Tuba,Brass,13.690703,9.674539,47.0,pp,0.0,156.5,ordinario
BTb-discolored_fingering-D#4-p,13_Bass-Tuba,Brass,12.787648,6.885326,63.0,p,0.0,601.34,discolored-fingering
BTb-ord-F4-mf,13_Bass-Tuba,Brass,-1.5016805,11.424049,65.0,mf,0.0,371.26,ordinario
BTb-flatt-D#2-pp,13_Bass-Tuba,Brass,13.626917,10.4757805,39.0,pp,0.0,178.35,flatterzunge
BTb-trill_maj2nd-A1-mf,13_Bass-Tuba,Brass,1.0389113,18.799257,33.0,mf,0.0,255.79,trill-major-second-up
BTb-play+sing_aug4th-C3-mf,13_Bass-Tuba,Brass,3.1651654,15.189878,48.0,mf,0.0,256.42,play-and-sing-aug4-up
BTb-buzz-C3-mf,13_Bass-Tuba,Brass,1.3230417,13.530943,48.0,mf,0.00117,569.57,buzz
BTb-play+sing_5th-C4-mf,13_Bass-Tuba,Brass,-0.3432679,11.528525,60.0,mf,0.0,284.99,play-and-sing-P5-up
BTb-ord-C#4-pp,13_Bass-Tuba,Brass,13.597731,7.744432,61.0,pp,0.0,278.76,ordinario
BTb-ord-B2-mf,13_Bass-Tuba,Brass,-1.2569835,17.237066,47.0,mf,0.0,220.57,ordinario
BTb-play+sing_maj7th-A2-mf,13_Bass-Tuba,Brass,1.0845808,16.102472,45.0,mf,0.0,291.71,play-and-sing-M7-up
BTb-trill_min2nd-G#1-mf,13_Bass-Tuba,Brass,1.1208543,18.923918,32.0,mf,0.0,222.71,trill-minor-second-up
BTb-trill_maj2nd-C2-mf,13_Bass-Tuba,Brass,1.6888237,17.934341,36.0,mf,0.0,271.87,trill-major-second-up
BTb-single_tonguing-G#2-mf,13_Bass-Tuba,Brass,-0.4569403,17.199598,44.0,mf,0.0,241.29,single-tonguing
BTb-bisbigliando-G1-mf,13_Bass-Tuba,Brass,0.9529879,19.00616,31.0,mf,0.0,233.33,bisbigliando
BTb-bisbigliando-G#2-mf,13_Bass-Tuba,Brass,0.8404759,16.56203,44.0,mf,0.0,280.32,bisbigliando
BTb-single_tonguing-C#2-mf,13_Bass-Tuba,Brass,0.73325145,18.109028,37.0,mf,0.0,256.94,single-tonguing
BTb-play+sing_unison-C3-mf,13_Bass-Tuba,Brass,-1.3422166,17.139803,48.0,mf,0.0,232.43,play-and-sing-unison
BTb-ord_hi_register-A4-ff,13_Bass-Tuba,Brass,-6.728409,-1.652726,69.0,ff,0.0,443.46,ordinario-high-register
BTb-play+sing_5th-G2-mf,13_Bass-Tuba,Brass,1.1251459,16.690142,43.0,mf,0.0,260.64,play-and-sing-P5-up
BTb-cresc_to_decr-D2-ppmfpp,13_Bass-Tuba,Brass,0.76407325,18.386368,38.0,mf,0.0,335.9,crescendo-to-decrescendo
BTb-cresc-D2-ppff,13_Bass-Tuba,Brass,0.48034105,18.77619,38.0,mf,0.0,293.97,crescendo
BTb-stacc-F2-mf,13_Bass-Tuba,Brass,-0.16284141,17.703495,41.0,mf,0.0,328.42,staccato
BTb-cresc-E4-ppff,13_Bass-Tuba,Brass,-3.9765654,11.205112,64.0,mf,0.0,347.29,crescendo
BTb-flatt_to_ord-D4-mf,13_Bass-Tuba,Brass,-1.782885,12.222012,62.0,mf,0.0,320.25,flatterzunge-to-ordinario
BTb-play+sing_aug4th-A#3-mf,13_Bass-Tuba,Brass,-0.33601683,11.601244,58.0,mf,0.0,276.19,play-and-sing-aug4-up
BTb-flatt-C4-pp,13_Bass-Tuba,Brass,12.611781,7.4145617,60.0,pp,0.0,282.58,flatterzunge
BTb-play+sing_maj7th-G3-mf,13_Bass-Tuba,Brass,-0.6855939,13.803813,55.0,mf,0.0,306.3,play-and-sing-M7-up
BTb-stacc-E2-mf,13_Bass-Tuba,Brass,1.0058682,16.589708,40.0,mf,1e-05,350.69,staccato
BTb-gliss_med-F3_A3-mf,13_Bass-Tuba,Brass,-2.554379,15.72435,53.0,mf,0.0,288.89,glissando
BTb-bisbigliando-A3-mf,13_Bass-Tuba,Brass,-2.9037988,14.695016,57.0,mf,0.0,310.09,bisbigliando
BTb-buzz-E3-mf,13_Bass-Tuba,Brass,-1.7190251,14.613022,52.0,mf,0.001,568.14,buzz
BTb-flatt-F#1-mf,13_Bass-Tuba,Brass,1.1265957,18.964169,30.0,mf,0.0,237.79,flatterzunge
BTb-ord-D#4-pp,13_Bass-Tuba,Brass,12.973246,7.4482,63.0,pp,0.0,311.36,ordinario
BTb-trill_min2nd-G1-mf,13_Bass-Tuba,Brass,1.164899,18.827662,31.0,mf,2e-05,255.82,trill-minor-second-up
BTb-play+sing_aug4th-C4-mf,13_Bass-Tuba,Brass,-0.3556774,11.564205,60.0,mf,0.0,282.95,play-and-sing-aug4-up
BTb-cresc_to_decr-A3-ppmfpp,13_Bass-Tuba,Brass,-2.900681,14.674996,57.0,mf,0.0,317.61,crescendo-to-decrescendo
BTb-trill_maj2nd-B2-mf,13_Bass-Tuba,Brass,-0.14679527,16.565891,47.0,mf,0.0,218.57,trill-major-second-up
